1545,UFC Fight Night: Font vs. Aldo,Manel Kape,Zhalgas Zhumagulov,2021-12-04,"Las Vegas, Nevada, USA",USA,Red,False,Flyweight,MALE,3,0,2,1,Switch,162.56,167.64,125,0,2,1,Southpaw,165.1,172.72,125,28,33,KO/TKO,Punches
1546,UFC Fight Night: Font vs. Aldo,Bryan Barberena,Darian Weeks,2021-12-04,"Las Vegas, Nevada, USA",USA,Red,False,Welterweight,MALE,3,0,0,0,Orthodox,180.34,182.88,170,0,6,6,Southpaw,182.88,182.88,185,32,28,U-DEC,
1547,UFC Fight Night: Font vs. Aldo,Cheyanne Vlismas,Mallory Martin,2021-12-04,"Las Vegas, Nevada, USA",USA,Red,False,Women's Strawweight,FEMALE,3,0,2,2,Orthodox,162.56,160.02,115,0,1,2,Switch,160.02,160.02,115,26,27,U-DEC,
1548,UFC Fight Night: Font vs. Aldo,Alonzo Menifield,William Knight,2021-12-04,"Las Vegas, Nevada, USA",USA,Blue,False,Light Heavyweight,MALE,3,0,1,4,Orthodox,177.8,185.42,205,0,2,6,Orthodox,182.88,193.04,205,34,33,U-DEC,
1549,UFC Fight Night: Font vs. Aldo,Claudio Puelles,Chris Gruetzemacher,2021-12-04,"Las Vegas, Nevada, USA",USA,Red,False,Lightweight,MALE,3,0,3,4,Orthodox,172.72,172.72,155,0,1,3,Southpaw,177.8,182.88,155,25,35,SUB,Kneebar
1550,UFC Fight Night: Font vs. Aldo,Louis Smolka,Vince Morales,2021-12-04,"Las Vegas, Nevada, USA",USA,Blue,False,Bantamweight,MALE,3,0,4,2,Orthodox,175.26,177.8,135,0,7,8,Orthodox,175.26,172.72,135,30,31,KO/TKO,Punch
1551,UFC Fight Night: Vieira vs. Tate,Ketlen Vieira,Miesha Tate,2021-11-20,"Las Vegas, Nevada, USA",USA,Red,False,Women's Bantamweight,FEMALE,5,0,6,12,Orthodox,167.64,165.1,135,0,2,5,Orthodox,172.72,172.72,135,30,35,U-DEC,
1552,UFC Fight Night: Vieira vs. Tate,Michael Chiesa,Sean Brady,2021-11-20,"Las Vegas, Nevada, USA",USA,Blue,False,Welterweight,MALE,3,0,0,4,Orthodox,177.8,182.88,170,0,5,11,Southpaw,185.42,190.5,170,33,28,U-DEC,
1553,UFC Fight Night: Vieira vs. Tate,Joanne Wood,Taila Santos,2021-11-20,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Flyweight,FEMALE,3,0,1,4,Orthodox,167.64,172.72,125,0,6,7,Orthodox,167.64,165.1,125,35,28,SUB,Rear Naked Choke
1554,UFC Fight Night: Vieira vs. Tate,Rani Yahya,Kyung Ho Kang,2021-11-20,"Las Vegas, Nevada, USA",USA,Red,False,Bantamweight,MALE,3,0,2,6,Orthodox,175.26,185.42,135,1,7,16,Orthodox,167.64,170.18,135,37,34,U-DEC,
1555,UFC Fight Night: Vieira vs. Tate,Davey Grant,Adrian Yanez,2021-11-20,"Las Vegas, Nevada, USA",USA,Blue,False,Bantamweight,MALE,3,0,0,4,Orthodox,170.18,177.8,135,0,4,4,Orthodox,172.72,175.26,135,35,27,S-DEC,
1556,UFC Fight Night: Vieira vs. Tate,Pat Sabatini,Tucker Lutz,2021-11-20,"Las Vegas, Nevada, USA",USA,Red,False,Featherweight,MALE,3,0,0,3,Orthodox,172.72,182.88,145,0,0,2,Orthodox,172.72,177.8,145,31,27,U-DEC,
1557,UFC Fight Night: Vieira vs. Tate,Rafa Garcia,Natan Levy,2021-11-20,"Las Vegas, Nevada, USA",USA,Red,False,Lightweight,MALE,3,0,0,1,Southpaw,175.26,180.34,155,0,2,0,Orthodox,170.18,177.8,155,27,30,U-DEC,
1558,UFC Fight Night: Vieira vs. Tate,Loma Lookboonmee,Loopy Godinez,2021-11-20,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Strawweight,FEMALE,3,0,2,1,Orthodox,157.48,154.94,115,0,1,3,Orthodox,154.94,154.94,115,25,28,U-DEC,
1559,UFC Fight Night: Vieira vs. Tate,Cody Durden,Aoriqileng,2021-11-20,"Las Vegas, Nevada, USA",USA,Red,False,Flyweight,MALE,3,0,1,0,Orthodox,170.18,175.26,135,1,1,0,Southpaw,170.18,170.18,125,30,28,U-DEC,
1560,UFC Fight Night: Vieira vs. Tate,Shayilan Nuerdanbieke,Sean Soriano,2021-11-20,"Las Vegas, Nevada, USA",USA,Red,False,Featherweight,MALE,3,0,4,0,Orthodox,175.26,177.8,145,0,1,0,Orthodox,172.72,175.26,145,27,32,U-DEC,
1561,UFC Fight Night: Vieira vs. Tate,Luana Pinheiro,Sam Hughes,2021-11-20,"Las Vegas, Nevada, USA",USA,Red,False,Women's Strawweight,FEMALE,3,0,2,0,Orthodox,165.1,162.56,115,0,0,2,Orthodox,157.48,157.48,115,29,29,U-DEC,
1562,UFC Fight Night: Holloway vs. Rodriguez,Max Holloway,Yair Rodriguez,2021-11-13,"Las Vegas, Nevada, USA",USA,Red,False,Featherweight,MALE,5,0,1,8,Orthodox,180.34,180.34,145,0,6,18,Orthodox,180.34,175.26,145,29,29,U-DEC,
1563,UFC Fight Night: Holloway vs. Rodriguez,Ben Rothwell,Marcos Rogerio de Lima,2021-11-13,"Las Vegas, Nevada, USA",USA,Blue,False,Heavyweight,MALE,3,0,6,7,Orthodox,185.42,190.5,253,0,8,16,Orthodox,193.04,198.12,265,40,36,KO/TKO,Punches
1564,UFC Fight Night: Holloway vs. Rodriguez,Felicia Spencer,Leah Letson,2021-11-13,"Las Vegas, Nevada, USA",USA,Red,False,Women's Featherweight,FEMALE,3,0,0,1,Southpaw,170.18,180.34,145,0,3,2,Orthodox,167.64,172.72,145,30,29,KO/TKO,Elbows
1565,UFC Fight Night: Holloway vs. Rodriguez,Miguel Baeza,Khaos Williams,2021-11-13,"Las Vegas, Nevada, USA",USA,Blue,False,Welterweight,MALE,3,0,1,3,Orthodox,182.88,195.58,170,0,1,4,Orthodox,187.96,187.96,170,29,27,KO/TKO,Punch
1566,UFC Fight Night: Holloway vs. Rodriguez,Song Yadong,Julio Arce,2021-11-13,"Las Vegas, Nevada, USA",USA,Red,False,Bantamweight,MALE,3,0,2,5,Southpaw,170.18,177.8,145,1,1,6,Orthodox,172.72,170.18,135,23,32,KO/TKO,Punches
1567,UFC Fight Night: Holloway vs. Rodriguez,Thiago Moises,Joel Alvarez,2021-11-13,"Las Vegas, Nevada, USA",USA,Blue,False,Lightweight,MALE,3,0,1,3,Orthodox,190.5,195.58,155,0,3,5,Orthodox,175.26,177.8,155,26,28,KO/TKO,Elbows
1568,UFC Fight Night: Holloway vs. Rodriguez,Cynthia Calvillo,Andrea Lee,2021-11-13,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Flyweight,FEMALE,3,0,3,4,Orthodox,167.64,175.26,125,1,3,6,Orthodox,162.56,162.56,115,34,32,KO/TKO,
1569,UFC Fight Night: Holloway vs. Rodriguez,Sean Woodson,Collin Anglin,2021-11-13,"Las Vegas, Nevada, USA",USA,Red,False,Featherweight,MALE,3,0,1,1,Orthodox,175.26,180.34,145,0,1,3,Orthodox,187.96,198.12,145,29,28,KO/TKO,Punches
1570,UFC Fight Night: Holloway vs. Rodriguez,Cortney Casey,Liana Jojua,2021-11-13,"Las Vegas, Nevada, USA",USA,Red,False,Women's Flyweight,FEMALE,3,0,2,1,Orthodox,162.56,157.48,125,0,8,5,Orthodox,170.18,170.18,125,34,26,U-DEC,
1571,UFC Fight Night: Holloway vs. Rodriguez,Marc Diakiese,Rafael Alves,2021-11-13,"Las Vegas, Nevada, USA",USA,Blue,False,Lightweight,MALE,3,0,1,1,Orthodox,172.72,172.72,155,0,4,5,Orthodox,177.8,185.42,155,28,30,SUB,Guillotine Choke
1572,UFC Fight Night: Holloway vs. Rodriguez,Kennedy Nzechukwu,Da Woon Jung,2021-11-13,"Las Vegas, Nevada, USA",USA,Blue,False,Light Heavyweight,MALE,3,1,0,3,Orthodox,193.04,198.12,205,0,1,5,Southpaw,195.58,210.82,205,29,27,KO/TKO,Elbows
1573,UFC 268: Usman vs. Covington 2,Kamaru Usman,Colby Covington,2021-11-06,"New York City, New York, USA",USA,Red,True,Welterweight,MALE,5,0,2,11,Orthodox,180.34,182.88,170,0,0,14,Switch,182.88,193.04,170,34,33,U-DEC,
1574,UFC 268: Usman vs. Covington 2,Rose Namajunas,Zhang Weili,2021-11-06,"New York City, New York, USA",USA,Red,True,Women's Strawweight,FEMALE,5,0,1,5,Switch,162.56,160.02,115,0,3,8,Orthodox,165.1,165.1,125,29,32,S-DEC,
1575,UFC 268: Usman vs. Covington 2,Frankie Edgar,Marlon Vera,2021-11-06,"New York City, New York, USA",USA,Blue,False,Bantamweight,MALE,3,0,6,11,Switch,172.72,177.8,135,1,9,18,Orthodox,167.64,172.72,135,40,28,KO/TKO,Kick
1576,UFC 268: Usman vs. Covington 2,Shane Burgos,Billy Quarantillo,2021-11-06,"New York City, New York, USA",USA,Red,False,Featherweight,MALE,3,0,1,5,Orthodox,177.8,177.8,145,0,3,6,Orthodox,180.34,190.5,145,30,32,U-DEC,
1577,UFC 268: Usman vs. Covington 2,Justin Gaethje,Michael Chandler,2021-11-06,"New York City, New York, USA",USA,Red,False,Lightweight,MALE,3,0,1,3,Orthodox,172.72,180.34,155,0,3,5,Orthodox,180.34,177.8,155,32,35,U-DEC,
1578,UFC 268: Usman vs. Covington 2,Alex Pereira,Andreas Michailidis,2021-11-06,"New York City, New York, USA",USA,Red,False,Middleweight,MALE,3,0,1,1,Orthodox,182.88,193.04,170,0,0,0,Orthodox,193.04,200.66,205,34,33,KO/TKO,Flying Knee
1579,UFC 268: Usman vs. Covington 2,Al Iaquinta,Bobby Green,2021-11-06,"New York City, New York, USA",USA,Blue,False,Lightweight,MALE,3,1,9,12,Orthodox,177.8,180.34,155,0,5,9,Orthodox,177.8,177.8,155,34,35,KO/TKO,Punches
1580,UFC 268: Usman vs. Covington 2,Phil Hawes,Chris Curtis,2021-11-06,"New York City, New York, USA",USA,Blue,False,Middleweight,MALE,3,0,0,1,Orthodox,177.8,190.5,185,0,1,4,Orthodox,182.88,195.58,185,32,34,KO/TKO,Punch
1581,UFC 268: Usman vs. Covington 2,Edmen Shahbazyan,Nassourdine Imavov,2021-11-06,"New York City, New York, USA",USA,Blue,False,Middleweight,MALE,3,0,1,2,Orthodox,190.5,190.5,185,0,2,5,Orthodox,190.5,190.5,185,23,26,KO/TKO,Elbows
1582,UFC 268: Usman vs. Covington 2,Ian Garry,Jordan Williams,2021-11-06,"New York City, New York, USA",USA,Red,False,Welterweight,MALE,3,0,3,1,Southpaw,185.42,190.5,185,0,0,0,Orthodox,190.5,187.96,170,23,31,KO/TKO,Punch
1583,UFC 268: Usman vs. Covington 2,Gian Villante,Chris Barnett,2021-11-06,"New York City, New York, USA",USA,Blue,False,Heavyweight,MALE,3,0,1,0,Orthodox,175.26,190.5,265,0,12,10,Orthodox,190.5,193.04,230,36,35,KO/TKO,Kick
1584,UFC 268: Usman vs. Covington 2,Dustin Jacoby,John Allan,2021-11-06,"New York City, New York, USA",USA,Red,False,Light Heavyweight,MALE,3,0,2,0,Orthodox,185.42,190.5,205,1,2,4,Orthodox,190.5,193.04,205,33,28,U-DEC,
1585,UFC 268: Usman vs. Covington 2,Melsik Baghdasaryan,Bruno Souza,2021-11-06,"New York City, New York, USA",USA,Red,False,Featherweight,MALE,3,0,0,0,Orthodox,177.8,177.8,145,0,0,2,Southpaw,175.26,177.8,145,29,25,U-DEC,
1586,UFC 268: Usman vs. Covington 2,CJ Vergara,Ode Osbourne,2021-11-06,"New York City, New York, USA",USA,Blue,False,Flyweight,MALE,3,0,2,2,Southpaw,170.18,185.42,125,0,0,1,Orthodox,167.64,172.72,125,30,29,U-DEC,
1587,UFC 267: Blachowicz vs. Teixeira,Jan Blachowicz,Glover Teixeira,2021-10-30,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,True,Light Heavyweight,MALE,5,0,6,18,Orthodox,187.96,193.04,205,0,5,11,Orthodox,187.96,198.12,205,38,42,SUB,Rear Naked Choke
1588,UFC 267: Blachowicz vs. Teixeira,Petr Yan,Cory Sandhagen,2021-10-30,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,True,Bantamweight,MALE,5,0,2,7,Switch,180.34,177.8,135,0,1,7,Switch,170.18,170.18,135,28,29,U-DEC,
1589,UFC 267: Blachowicz vs. Teixeira,Islam Makhachev,Dan Hooker,2021-10-30,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Lightweight,MALE,3,0,6,11,Switch,182.88,190.5,155,0,1,9,Southpaw,177.8,177.8,155,30,31,SUB,Kimura
1590,UFC 267: Blachowicz vs. Teixeira,Alexander Volkov,Marcin Tybura,2021-10-30,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Heavyweight,MALE,3,0,5,9,Orthodox,190.5,198.12,249,0,3,7,Orthodox,200.66,203.2,250,33,35,U-DEC,
1591,UFC 267: Blachowicz vs. Teixeira,Li Jingliang,Khamzat Chimaev,2021-10-30,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Welterweight,MALE,3,0,0,3,Orthodox,187.96,190.5,185,0,4,10,Orthodox,182.88,180.34,170,33,27,SUB,Rear Naked Choke
1592,UFC 267: Blachowicz vs. Teixeira,Magomed Ankalaev,Volkan Oezdemir,2021-10-30,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Light Heavyweight,MALE,3,0,4,5,Orthodox,187.96,190.5,205,0,1,6,Orthodox,190.5,190.5,205,29,32,U-DEC,
1593,UFC 267: Blachowicz vs. Teixeira,Amanda Ribas,Virna Jandiroba,2021-10-30,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Women's Strawweight,FEMALE,3,0,2,3,Orthodox,160.02,162.56,115,0,1,4,Orthodox,160.02,167.64,125,28,33,U-DEC,
1594,UFC 267: Blachowicz vs. Teixeira,Ricardo Ramos,Zubaira Tukhugov,2021-10-30,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Featherweight,MALE,3,1,2,4,Orthodox,172.72,172.72,155,0,2,6,Orthodox,175.26,182.88,145,26,30,U-DEC,
1595,UFC 267: Blachowicz vs. Teixeira,Albert Duraev,Roman Kopylov,2021-10-30,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Middleweight,MALE,3,0,1,0,Southpaw,182.88,190.5,185,0,0,1,Orthodox,180.34,190.5,185,32,30,U-DEC,
1596,UFC 267: Blachowicz vs. Teixeira,Elizeu Zaleski dos Santos,Benoit Saint Denis,2021-10-30,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Welterweight,MALE,3,0,0,0,Southpaw,180.34,185.42,155,0,3,8,Orthodox,180.34,185.42,170,34,25,U-DEC,
1597,UFC 267: Blachowicz vs. Teixeira,Shamil Gamzatov,Michal Oleksiejczuk,2021-10-30,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Light Heavyweight,MALE,3,0,2,3,Southpaw,182.88,187.96,185,0,0,1,Orthodox,187.96,193.04,205,31,26,KO/TKO,Punch
1598,UFC 267: Blachowicz vs. Teixeira,Makwan Amirkhani,Lerone Murphy,2021-10-30,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Featherweight,MALE,3,1,0,2,Orthodox,175.26,185.42,145,0,4,6,Southpaw,177.8,182.88,145,32,30,KO/TKO,Knee
1599,UFC 267: Blachowicz vs. Teixeira,Hu Yaozong,Andre Petroski,2021-10-30,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Blue,False,Middleweight,MALE,3,0,0,1,Switch,182.88,185.42,185,0,2,0,Orthodox,190.5,182.88,185,26,30,SUB,Arm Triangle
1600,UFC 267: Blachowicz vs. Teixeira,Tagir Ulanbekov,Allan Nascimento,2021-10-30,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Flyweight,MALE,3,0,1,0,Orthodox,172.72,175.26,125,0,0,1,Southpaw,170.18,177.8,125,30,30,S-DEC,
1601,UFC Fight Night: Costa vs. Vettori,Paulo Costa,Marvin Vettori,2021-10-23,"Las Vegas, Nevada, USA",USA,Blue,False,Light Heavyweight,MALE,5,1,3,7,Southpaw,182.88,187.96,185,0,1,5,Orthodox,185.42,182.88,185,30,28,U-DEC,
1602,UFC Fight Night: Costa vs. Vettori,Jessica-Rose Clark,Joselyne Edwards,2021-10-23,"Las Vegas, Nevada, USA",USA,Red,False,Women's Bantamweight,FEMALE,3,0,1,1,Orthodox,172.72,177.8,135,0,2,3,Orthodox,165.1,162.56,135,33,26,U-DEC,
1603,UFC Fight Night: Costa vs. Vettori,Alex Caceres,SeungWoo Choi,2021-10-23,"Las Vegas, Nevada, USA",USA,Red,False,Featherweight,MALE,3,0,2,3,Orthodox,182.88,187.96,145,0,10,13,Southpaw,177.8,185.42,145,33,28,SUB,Rear Naked Choke
1604,UFC Fight Night: Costa vs. Vettori,Francisco Trinaldo,Dwight Grant,2021-10-23,"Las Vegas, Nevada, USA",USA,Red,False,Welterweight,MALE,3,0,2,4,Switch,185.42,193.04,185,0,7,16,Southpaw,175.26,177.8,170,43,37,S-DEC,
1605,UFC Fight Night: Costa vs. Vettori,Nicolae Negumereanu,Ike Villanueva,2021-10-23,"Las Vegas, Nevada, USA",USA,Red,False,Light Heavyweight,MALE,3,0,3,1,Orthodox,185.42,185.42,205,0,1,1,Orthodox,182.88,198.12,205,27,37,KO/TKO,Punches
1606,UFC Fight Night: Costa vs. Vettori,JunYong Park,Gregory Rodrigues,2021-10-23,"Las Vegas, Nevada, USA",USA,Blue,False,Middleweight,MALE,3,0,1,1,Orthodox,190.5,190.5,185,0,1,3,Orthodox,177.8,185.42,185,30,29,KO/TKO,Punch
1607,UFC Fight Night: Costa vs. Vettori,Mason Jones,David Onama,2021-10-23,"Las Vegas, Nevada, USA",USA,Red,False,Lightweight,MALE,3,0,0,0,Orthodox,180.34,187.96,145,0,1,0,Orthodox,177.8,187.96,155,26,27,U-DEC,
1608,UFC Fight Night: Costa vs. Vettori,Tabatha Ricci,Maria Oliveira,2021-10-23,"Las Vegas, Nevada, USA",USA,Red,False,Women's Strawweight,FEMALE,3,0,1,0,Orthodox,167.64,175.26,115,0,1,0,Orthodox,154.94,154.94,115,26,24,U-DEC,
1609,UFC Fight Night: Costa vs. Vettori,Jamie Pickett,Laureano Staropoli,2021-10-23,"Las Vegas, Nevada, USA",USA,Red,False,Middleweight,MALE,3,0,3,2,Orthodox,185.42,180.34,185,0,4,1,Orthodox,187.96,203.2,185,33,28,U-DEC,
1610,UFC Fight Night: Costa vs. Vettori,Khama Worthy,Jai Herbert,2021-10-23,"Las Vegas, Nevada, USA",USA,Blue,False,Lightweight,MALE,3,0,2,0,Orthodox,185.42,195.58,155,0,2,2,Orthodox,180.34,187.96,155,35,33,KO/TKO,Punches
1611,UFC Fight Night: Costa vs. Vettori,Jeff Molina,Daniel Lacerda,2021-10-23,"Las Vegas, Nevada, USA",USA,Red,False,Flyweight,MALE,3,0,0,0,Switch,167.64,177.8,125,0,0,2,Orthodox,167.64,175.26,125,24,25,KO/TKO,Punches
1612,UFC Fight Night: Costa vs. Vettori,Livinha Souza,Randa Markos,2021-10-23,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Strawweight,FEMALE,3,1,10,6,Orthodox,162.56,160.02,115,0,2,3,Orthodox,160.02,160.02,115,30,36,U-DEC,
1613,UFC Fight Night: Costa vs. Vettori,Jonathan Martinez,Zviad Lazishvili,2021-10-23,"Las Vegas, Nevada, USA",USA,Red,False,Bantamweight,MALE,3,0,0,0,Orthodox,167.64,175.26,135,0,3,4,Southpaw,172.72,177.8,135,27,29,U-DEC,
1614,UFC Fight Night: Ladd vs. Dumont,Aspen Ladd,Norma Dumont,2021-10-16,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Featherweight,FEMALE,5,0,1,2,Orthodox,170.18,170.18,135,0,1,4,Orthodox,167.64,167.64,135,26,31,U-DEC,
1615,UFC Fight Night: Ladd vs. Dumont,Andrei Arlovski,Carlos Felipe,2021-10-16,"Las Vegas, Nevada, USA",USA,Red,False,Heavyweight,MALE,3,0,1,3,Orthodox,182.88,190.5,245,0,18,22,Orthodox,190.5,195.58,240,42,26,U-DEC,
1616,UFC Fight Night: Ladd vs. Dumont,Jim Miller,Erick Gonzalez,2021-10-16,"Las Vegas, Nevada, USA",USA,Red,False,Lightweight,MALE,3,0,0,0,Orthodox,180.34,190.5,155,0,15,21,Southpaw,172.72,180.34,155,38,29,KO/TKO,Punch
1617,UFC Fight Night: Ladd vs. Dumont,Manon Fiorot,Mayra Bueno Silva,2021-10-16,"Las Vegas, Nevada, USA",USA,Red,False,Women's Flyweight,FEMALE,3,1,1,3,Orthodox,167.64,167.64,135,0,0,2,Orthodox,170.18,165.1,125,31,30,U-DEC,
1618,UFC Fight Night: Ladd vs. Dumont,Nate Landwehr,Ludovit Klein,2021-10-16,"Las Vegas, Nevada, USA",USA,Red,False,Featherweight,MALE,3,0,1,1,Southpaw,170.18,182.88,155,0,2,1,Orthodox,175.26,182.88,145,33,26,SUB,Anaconda Choke
1619,UFC Fight Night: Ladd vs. Dumont,Andrew Sanchez,Bruno Silva,2021-10-16,"Las Vegas, Nevada, USA",USA,Blue,False,Middleweight,MALE,3,0,0,1,Orthodox,182.88,187.96,185,0,4,5,Orthodox,185.42,187.96,185,33,32,KO/TKO,Punches
1620,UFC Fight Night: Ladd vs. Dumont,Danny Roberts,Ramazan Emeev,2021-10-16,"Las Vegas, Nevada, USA",USA,Red,False,Welterweight,MALE,3,0,1,5,Southpaw,177.8,193.04,170,0,4,6,Southpaw,185.42,187.96,170,34,34,S-DEC,
1621,UFC Fight Night: Ladd vs. Dumont,Loopy Godinez,Luana Carolina,2021-10-16,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Flyweight,FEMALE,3,0,1,3,Orthodox,167.64,175.26,125,0,1,1,Orthodox,157.48,154.94,115,28,28,U-DEC,
1622,UFC Fight Night: Ladd vs. Dumont,Batgerel Danaa,Brandon Davis,2021-10-16,"Las Vegas, Nevada, USA",USA,Red,False,Bantamweight,MALE,3,0,5,3,Orthodox,177.8,182.88,135,0,1,2,Orthodox,170.18,177.8,135,32,31,KO/TKO,Punches
1623,UFC Fight Night: Ladd vs. Dumont,Istela Nunes,Ariane Carnelossi,2021-10-16,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Strawweight,FEMALE,3,0,1,1,Orthodox,157.48,154.94,115,0,0,0,Orthodox,162.56,167.64,115,29,28,SUB,Rear Naked Choke
1624,UFC Fight Night: Dern vs. Rodriguez,Mackenzie Dern,Marina Rodriguez,2021-10-09,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Strawweight,FEMALE,5,2,1,5,Orthodox,167.64,165.1,115,0,1,6,Orthodox,162.56,160.02,115,28,34,U-DEC,
1625,UFC Fight Night: Dern vs. Rodriguez,Randy Brown,Jared Gooden,2021-10-09,"Las Vegas, Nevada, USA",USA,Red,False,Welterweight,MALE,3,0,2,1,Orthodox,182.88,195.58,170,0,4,7,Orthodox,190.5,198.12,170,31,27,U-DEC,
1626,UFC Fight Night: Dern vs. Rodriguez,Tim Elliott,Matheus Nicolau,2021-10-09,"Las Vegas, Nevada, USA",USA,Blue,False,Flyweight,MALE,3,0,1,4,Orthodox,167.64,167.64,125,0,9,6,Southpaw,170.18,167.64,125,34,28,U-DEC,
1627,UFC Fight Night: Dern vs. Rodriguez,Sabina Mazo,Mariya Agapova,2021-10-09,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Flyweight,FEMALE,3,0,2,1,Southpaw,167.64,172.72,125,0,2,3,Orthodox,170.18,177.8,125,24,24,SUB,Rear Naked Choke
1628,UFC Fight Night: Dern vs. Rodriguez,Chris Gutierrez,Felipe Colares,2021-10-09,"Las Vegas, Nevada, USA",USA,Red,False,Bantamweight,MALE,3,0,2,2,Orthodox,172.72,175.26,145,1,1,4,Orthodox,175.26,170.18,135,30,27,S-DEC,
1629,UFC Fight Night: Dern vs. Rodriguez,Alexandr Romanov,Jared Vanderaa,2021-10-09,"Las Vegas, Nevada, USA",USA,Red,False,Heavyweight,MALE,3,0,1,2,Orthodox,193.04,203.2,265,0,0,3,Southpaw,187.96,190.5,262,30,29,KO/TKO,Punches
1630,UFC Fight Night: Dern vs. Rodriguez,Charles Rosa,Damon Jackson,2021-10-09,"Las Vegas, Nevada, USA",USA,Blue,False,Featherweight,MALE,3,1,2,1,Switch,180.34,180.34,145,0,5,5,Switch,175.26,175.26,145,35,33,U-DEC,
1631,UFC Fight Night: Dern vs. Rodriguez,Loopy Godinez,Silvana Gomez Juarez,2021-10-09,"Las Vegas, Nevada, USA",USA,Red,False,Women's Strawweight,FEMALE,3,0,0,0,Orthodox,160.02,165.1,115,0,1,0,Orthodox,157.48,154.94,115,28,36,SUB,Armbar
1632,UFC Fight Night: Dern vs. Rodriguez,Steve Garcia,Charlie Ontiveros,2021-10-09,"Las Vegas, Nevada, USA",USA,Red,False,Lightweight,MALE,3,0,1,0,Switch,187.96,187.96,155,0,1,1,Southpaw,182.88,190.5,145,29,30,KO/TKO,Punches
1633,UFC Fight Night: Santos vs. Walker,Thiago Santos,Johnny Walker,2021-10-02,"Las Vegas, Nevada, USA",USA,Red,False,Light Heavyweight,MALE,5,0,2,5,Orthodox,198.12,208.28,205,0,8,13,Orthodox,187.96,193.04,205,37,29,U-DEC,
1634,UFC Fight Night: Santos vs. Walker,Alex Oliveira,Niko Price,2021-10-02,"Las Vegas, Nevada, USA",USA,Blue,False,Welterweight,MALE,3,0,5,6,Orthodox,182.88,193.04,170,0,8,11,Orthodox,180.34,193.04,170,33,32,U-DEC,
1635,UFC Fight Night: Santos vs. Walker,Misha Cirkunov,Krzysztof Jotko,2021-10-02,"Las Vegas, Nevada, USA",USA,Blue,False,Middleweight,MALE,3,0,5,9,Southpaw,185.42,195.58,185,0,4,6,Orthodox,190.5,195.58,205,34,32,S-DEC,
1636,UFC Fight Night: Santos vs. Walker,Alexander Hernandez,Mike Breeden,2021-10-02,"Las Vegas, Nevada, USA",USA,Red,False,Lightweight,MALE,3,0,1,0,Orthodox,177.8,177.8,155,0,3,4,Orthodox,175.26,182.88,155,29,32,KO/TKO,Punch
1637,UFC Fight Night: Santos vs. Walker,Joe Solecki,Jared Gordon,2021-10-02,"Las Vegas, Nevada, USA",USA,Blue,False,Lightweight,MALE,3,0,3,5,Orthodox,175.26,172.72,145,0,0,4,Orthodox,175.26,177.8,155,28,33,S-DEC,
1638,UFC Fight Night: Santos vs. Walker,Antonina Shevchenko,Casey O'Neill,2021-10-02,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Flyweight,FEMALE,3,0,0,2,Orthodox,167.64,175.26,125,0,3,4,Southpaw,172.72,170.18,125,36,23,KO/TKO,Punches
1639,UFC Fight Night: Santos vs. Walker,Bethe Correia,Karol Rosa,2021-10-02,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Bantamweight,FEMALE,3,0,0,3,Orthodox,165.1,170.18,135,1,5,5,Orthodox,165.1,162.56,135,38,26,U-DEC,
1640,UFC Fight Night: Santos vs. Walker,Devonte Smith,Jamie Mullarkey,2021-10-02,"Las Vegas, Nevada, USA",USA,Blue,False,Lightweight,MALE,3,0,2,1,Orthodox,182.88,187.96,155,0,1,4,Orthodox,175.26,193.04,155,28,27,KO/TKO,Punches
